718505845344960512,Fri Apr 08 18:28:37 +0000 2016,12,well,1,,0
718505814772813824,Fri Apr 08 18:28:30 +0000 2016,16,,0,breaking,1
718438795306094592,Fri Apr 08 14:02:11 +0000 2016,16,liked,1,,0
718438624476471296,Fri Apr 08 14:01:30 +0000 2016,14,,0,tired,1
718286176566775808,Fri Apr 08 03:55:44 +0000 2016,18,good,1,,0
718286163765760000,Fri Apr 08 03:55:41 +0000 2016,4,,0,hell,1
718424966920675328,Fri Apr 08 13:07:14 +0000 2016,15,,0,breaking,1
718574646531092480,Fri Apr 08 23:02:00 +0000 2016,18,,0,bomb,1
718533384293617667,Fri Apr 08 20:18:03 +0000 2016,22,right,1,,0
718533375859011584,Fri Apr 08 20:18:01 +0000 2016,11,well,1,,0
718533367499767809,Fri Apr 08 20:17:59 +0000 2016,18,love,1,,0
718533199673102337,Fri Apr 08 20:17:19 +0000 2016,26,like,1,,0
718533129347186689,Fri Apr 08 20:17:02 +0000 2016,5,liberation,1,,0
718533099210944512,Fri Apr 08 20:16:55 +0000 2016,17,liked,1,,0
718533014804795392,Fri Apr 08 20:16:35 +0000 2016,11,,0,stupid,1
718511418010513409,Fri Apr 08 18:50:46 +0000 2016,26,right,1,,0
718511323844382720,Fri Apr 08 18:50:23 +0000 2016,20,,0,scary,1
718455302698369024,Fri Apr 08 15:07:47 +0000 2016,4,,0,damn,1
718467451843973120,Fri Apr 08 15:56:03 +0000 2016,13,,0,limited,1
718266112954253313,Fri Apr 08 02:36:00 +0000 2016,11,loved,1,,0
718266053080559616,Fri Apr 08 02:35:46 +0000 2016,9,better,1,,0
718265977083990016,Fri Apr 08 02:35:28 +0000 2016,20,fair,1,,0
718265967076327424,Fri Apr 08 02:35:25 +0000 2016,14,well,1,,0
718265922616717313,Fri Apr 08 02:35:15 +0000 2016,16,liked,1,,0
718265848314662912,Fri Apr 08 02:34:57 +0000 2016,18,,0,ridiculously,1
718265067997892609,Fri Apr 08 02:31:51 +0000 2016,16,liked,1,,0
718265048624459776,Fri Apr 08 02:31:46 +0000 2016,23,right,1,,0
718264981825929216,Fri Apr 08 02:31:31 +0000 2016,17,love,1,,0
718264968802656257,Fri Apr 08 02:31:27 +0000 2016,12,hot,1,,0
718264871784169479,Fri Apr 08 02:31:04 +0000 2016,21,,0,breaking,1
718489481502822400,Fri Apr 08 17:23:35 +0000 2016,21,,0,stupid,1
718509927174508545,Fri Apr 08 18:44:50 +0000 2016,4,,0,cunts,1
718474233526030337,Fri Apr 08 16:23:00 +0000 2016,18,tempting,1,,0
718474159378989056,Fri Apr 08 16:22:42 +0000 2016,18,,0,breaking,1
718245058831589377,Fri Apr 08 01:12:21 +0000 2016,20,better|qualified,2,,0
718245014938238976,Fri Apr 08 01:12:10 +0000 2016,13,,0,breaking,1
718549406375636992,Fri Apr 08 21:21:43 +0000 2016,17,wow,1,,0
718549400008728576,Fri Apr 08 21:21:41 +0000 2016,18,lovable,1,,0
718549373987262468,Fri Apr 08 21:21:35 +0000 2016,23,wow,1,,0
